radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3,target
5.248537325552096,-2.5584642493050156,5.341431072444746,5.300272999951259,2.079294124973282,26.43737219477585,2.1305874193518743,5.341431072444746,1.0136259920642239,0.028673021933054196,27.1023484983691,0.2860297646524766,27.590051704714238,5.248537325552096,0.7835137714474013,25.338759906107743,2.718374084182048,1.205486057845221,-0.09788970136055493,25.156438349313788,5.511582093618371,-1.7260854904106018,28.45965532261574,28.375314174181987,1.5541645131379016,26.68249465280884,2.56313348608599,28.28319888527418,26.43737219477585,1.2943393951973423,1.0
5.248537325552096,-0.8979346767590047,5.341431072444746,5.300272999951259,-0.49045140457897446,-2.3692222498898787,0.08289457609689418,1.656129439791747,0.14891004654419973,0.45094524832798943,0.9041417592324918,0.2860297646524766,1.1272853105363816,5.248537325552096,0.2980059556975836,-0.8421553357244063,-1.152826926317811,0.42106604844629525,0.4991706002789845,-0.6575054892132647,5.511582093618371,-0.7667047811538658,28.45965532261574,28.375314174181987,0.11568439891643799,-0.6751012510986978,-0.2897807091462628,28.28319888527418,-0.5222001028863931,0.13403353758548406,1.0
5.248537325552096,1.264058197084449,5.341431072444746,5.300272999951259,0.9131915947513782,2.686113222049757,4.246842934127314,5.341431072444746,1.2630868516918858,0.006694115220906935,2.704387842294901,0.2860297646524766,2.2557505623211496,5.248537325552096,0.7835137714474013,1.3966182443078736,1.4945986526698858,1.205486057845221,-0.03352799925319017,1.5626033817716838,5.511582093618371,0.04157642676850991,28.45965532261574,28.375314174181987,0.5211495069936143,2.35942899179734,2.56313348608599,28.28319888527418,2.0615945478879936,0.13403353758548406,1.0
-1.8820791111783202,25.156438349313788,-2.143550252437032,-1.638334741903329,1.6197617955938013,26.43737219477585,4.246842934127314,5.341431072444746,1.0136259920642239,0.028673021933054196,0.9041417592324918,0.1238477095577588,1.1272853105363816,-0.9077044683526352,0.8778244509052459,0.7835137714474013,2.718374084182048,1.205486057845221,2.9190447796429995,-0.1148392596715382,-1.0192955337343657,0.16447456308033215,-2.6429180800299683,-2.717528943711518,1.5541645131379016,26.68249465280884,2.56313348608599,28.28319888527418,26.43737219477585,1.2943393951973423,1.0
5.248537325552096,-2.5584642493050156,5.341431072444746,5.300272999951259,0.019057563237475022,1.3039088462097599,4.246842934127314,5.341431072444746,0.14891004654419973,-0.4131597302900157,2.704387842294901,0.2860297646524766,27.590051704714238,5.248537325552096,-0.38557177377365165,1.1876284404422457,0.8088315794318455,1.205486057845221,-0.08498629652524534,0.7974028836078929,5.511582093618371,-1.7260854904106018,28.45965532261574,28.375314174181987,0.16447456308033215,2.1305874192852072,2.56313348608599,2.401462373506678,-1.183598584973883,-1.424760641703254,1.0
-1.8820791111783202,-0.8979346767590047,-2.143550252437032,-0.4596797459266391,1.6197617955938013,2.686113222049757,4.246842934127314,5.341431072444746,1.2630868516918858,0.028673021933054196,-0.9497022419515808,0.2860297646524766,-0.8651448539441252,-0.9077044683526352,-0.3543192302763151,0.6081608839787499,1.4945986526698858,0.42106604844629525,-0.03352799925319017,0.7974028836078929,-0.08498629652448772,-0.7667047811538658,-0.3117596158636387,1.907443867973967,1.5541645131379016,25.944895709678057,2.56313348608599,2.401462373506678,2.0615945478879936,1.2943393951973423,1.0
5.248537325552096,0.9731346307057916,5.341431072444746,5.300272999951259,24.93329479799958,0.40336647134780185,1.871076223896499,1.656129439791747,25.156438349313788,-0.7781334769778354,0.9041417592324918,0.2860297646524766,-0.08498629653130577,1.5937863092167026,-1.0049067962870013,-0.8421553357244063,0.5379566253123106,0.7034710637626714,0.4991706002789845,-0.8911203403414171,5.511582093618371,1.2683639087864695,28.45965532261574,28.375314174181987,0.5211495069936143,0.5431284137138762,1.0601460077017961,28.28319888527418,0.3712093597160398,0.13403353758548406,1.0
-0.13690635369655849,1.264058197084449,0.29800595569525035,-0.18852697545281794,2.079294124973282,2.686113222049757,0.08289457609689418,1.656129439791747,1.2630868516918858,1.987486575713028,2.704387842294901,0.1238477095577588,1.1272853105363816,1.5937863092167026,-0.06663715786155336,0.05114587777600875,0.5379566253123106,1.205486057845221,0.4991706002789845,0.7974028836078929,1.6197617956171346,1.2683639087864695,0.5981105481263436,2.3335282633672163,1.5541645131379016,2.35942899179734,1.347828080135393,2.401462373506678,0.3712093597160398,1.2943393951973423,1.0
-1.8820791111783202,1.264058197084449,-0.9257694757466748,-1.0192955337331753,1.6197617955938013,2.686113222049757,4.246842934127314,5.341431072444746,1.0136259920642239,1.987486575713028,0.2698350787235638,0.2860297646524766,2.1305874192852072,-0.9077044683526352,-0.01784699369443381,0.6081608839787499,1.4945986526698858,0.42106604844629525,-0.03352799925319017,0.650361238467974,-0.08498629652448772,25.849585529873732,0.5981105481263436,1.907443867973967,1.5541645131379016,25.944895709678057,2.56313348608599,28.28319888527418,26.43737219477585,1.2943393951973423,1.0
-1.8820791111783202,1.264058197084449,-2.143550252437032,-0.4596797459266391,2.079294124973282,26.43737219477585,4.246842934127314,5.341431072444746,-0.038466280906556405,0.028673021933054196,0.2698350787235638,0.1238477095577588,-0.8651448539441252,-0.9077044683526352,-0.07668749371091978,0.7835137714474013,0.8088315794318455,1.205486057845221,-0.08498629652524534,-0.1148392596715382,-1.0192955337343657,0.5901423784744639,-2.6429180800299683,-1.0474664106937395,1.5541645131379016,26.68249465280884,2.56313348608599,28.28319888527418,26.43737219477585,1.2943393951973423,1.0
